"/div.col.product-box.tablescraper-selected-row/div.box-inner/div.product-image.position-relative.photoshow__thumbnail--viewed/div.image-inner.position-relative.overflow-hidden/a.d-block href","/div.col.product-box.tablescraper-selected-row/div.box-inner/div.product-image.position-relative.photoshow__thumbnail--viewed/div.image-inner.position-relative.overflow-hidden/a.d-block/image-srcset.res-image/img.lazyShow.res-img-loaded src","/div.col.product-box.tablescraper-selected-row/div.box-inner/div.product-image.position-relative.photoshow__thumbnail--viewed/div.image-inner.position-relative.overflow-hidden/a.d-block/image-srcset.res-image/img.hongo-alternate-image.lazyShow.res-img-loaded src","/div.col.product-box.tablescraper-selected-row/div.box-inner/div.product-footer/a.product-title.alt-font","/div.col.product-box.tablescraper-selected-row/div.box-inner/div.product-footer/a.product-title.alt-font href","/div.col.product-box.tablescraper-selected-row/div.box-inner/div.product-footer/div.price-box.justify-content-center.alt-font/div.price-wrapper/div.price__pix/span.price-item.price-item--regular","/div.col.product-box.tablescraper-selected-row/div.box-inner/div.product-footer/div.price-box.justify-content-center.alt-font/div.price-wrapper/div.price__pix/small.pix-label"
"","","","Kit Energia Solar Ongrid 2000kWh Mês 14,88kWp 24 Painel Sunova 620W Inversor Sungrow 10kW 220V 3MPPT","https://www.meugerador.com.br/collections/kits-solar-ongrid/products/kit-energia-solar-ongrid-2000kwh-mes-14-88kwp-24-painel-sunova-620w-inversor-sungrow-10kw-220v-3mppt","R$ 20.222,89","À vista no PIX com 15% OFF"
"","","","Kit Energia Solar Ongrid 2050kWh Mês 15,50kWp 25 Painel Sunova 620W Inversor Sungrow 10kW 220V 3MPPT","https://www.meugerador.com.br/collections/kits-solar-ongrid/products/kit-energia-solar-ongrid-2050kwh-mes-15-50kwp-25-painel-sunova-620w-inversor-sungrow-10kw-220v-3mppt","R$ 20.805,33","À vista no PIX com 15% OFF"
"","","","Kit Energia Solar Ongrid 2100kWh Mês 16,12kWp 26 Painel Sunova 620W Inversor SAJ 10kW 220V 3MPPT","https://www.meugerador.com.br/collections/kits-solar-ongrid/products/kit-energia-solar-ongrid-2100kwh-mes-16-12kwp-26-painel-sunova-620w-inversor-saj-10kw-220v-3mppt","R$ 20.992,88","À vista no PIX com 15% OFF"
"","","","Kit Energia Solar Ongrid 2100kWh Mês 16,12kWp 26 Painel Sunova 620W Inversor Growatt 15kW Trifásico 220V 4MPPT","https://www.meugerador.com.br/collections/kits-solar-ongrid/products/kit-energia-solar-ongrid-2100kwh-mes-16-12kwp-26-painel-sunova-620w-inversor-growatt-15kw-trifasico-220v-4mppt","R$ 24.614,57","À vista no PIX com 15% OFF"
"","","","Kit Energia Solar Ongrid 2300kWh Mês 17,36kWp 28 Painel Sunova 620W Inversor SAJ 15kW Trifásico 220V 2MPPT","https://www.meugerador.com.br/collections/kits-solar-ongrid/products/kit-energia-solar-ongrid-2300kwh-mes-17-36kwp-28-painel-sunova-620w-inversor-saj-15kw-trifasico-220v-2mppt","R$ 25.638,55","À vista no PIX com 15% OFF"
"","","","Kit Energia Solar Ongrid 2300kWh Mês 17,36kWp 28 Painel Sunova 620W Inversor Growatt 15kW Trifásico 220V 4MPPT","https://www.meugerador.com.br/collections/kits-solar-ongrid/products/kit-energia-solar-ongrid-2300kwh-mes-17-36kwp-28-painel-sunova-620w-inversor-growatt-15kw-trifasico-220v-4mppt","R$ 26.219,64","À vista no PIX com 15% OFF"
"","","","Kit Energia Solar Ongrid 2500kWh Mês 18,60kWp 30 Painel Sunova 620W Inversor SAJ 15kW Trifásico 220V 2MPPT","https://www.meugerador.com.br/collections/kits-solar-ongrid/products/kit-energia-solar-ongrid-2500kwh-mes-18-60kwp-30-painel-sunova-620w-inversor-saj-15kw-trifasico-220v-2mppt","R$ 26.803,43","À vista no PIX com 15% OFF"
"","","","Kit Energia Solar Ongrid 2500kWh Mês 18,60kWp 30 Painel Sunova 620W Inversor Growatt 15kW Trifásico 220V 4MPPT","https://www.meugerador.com.br/collections/kits-solar-ongrid/products/kit-energia-solar-ongrid-2500kwh-mes-18-60kwp-30-painel-sunova-620w-inversor-growatt-15kw-trifasico-220v-4mppt","R$ 27.384,53","À vista no PIX com 15% OFF"
"","","","Kit Energia Solar Ongrid 2600kWh Mês 19,84kWp 32 Painel Sunova 620W Inversor SAJ 15kW Trifásico 220V 2MPPT","https://www.meugerador.com.br/collections/kits-solar-ongrid/products/kit-energia-solar-ongrid-2600kwh-mes-19-84kwp-32-painel-sunova-620w-inversor-saj-15kw-trifasico-220v-2mppt","R$ 27.968,32","À vista no PIX com 15% OFF"
"","","","Kit Energia Solar Ongrid 2600kWh Mês 19,84kWp 32 Painel Sunova 620W Inversor Growatt 15kW Trifásico 220V 4MPPT","https://www.meugerador.com.br/collections/kits-solar-ongrid/products/kit-energia-solar-ongrid-2600kwh-mes-19-84kwp-32-painel-sunova-620w-inversor-growatt-15kw-trifasico-220v-4mppt","R$ 28.549,41","À vista no PIX com 15% OFF"
"","","","Kit Energia Solar Ongrid 2800kWh Mês 21,08kWp 34 Painel Sunova 620W Inversor SAJ 15kW Trifásico 220V 2MPPT","https://www.meugerador.com.br/collections/kits-solar-ongrid/products/kit-energia-solar-ongrid-2800kwh-mes-21-08kwp-34-painel-sunova-620w-inversor-saj-15kw-trifasico-220v-2mppt","R$ 29.133,20","À vista no PIX com 15% OFF"
"","","","Kit Energia Solar Ongrid 2800kWh Mês 21,08kWp 34 Painel Sunova 620W Inversor Growatt 15kW Trifásico 220V 4MPPT","https://www.meugerador.com.br/collections/kits-solar-ongrid/products/kit-energia-solar-ongrid-2800kwh-mes-21-08kwp-34-painel-sunova-620w-inversor-growatt-15kw-trifasico-220v-4mppt","R$ 29.714,29","À vista no PIX com 15% OFF"
"","","","Kit Energia Solar Ongrid 3000kWh Mês 22,32kWp 36 Painel Sunova 620W Inversor SAJ 15kW Trifásico 220V 2MPPT","https://www.meugerador.com.br/collections/kits-solar-ongrid/products/kit-energia-solar-ongrid-3000kwh-mes-22-32kwp-36-painel-sunova-620w-inversor-saj-15kw-trifasico-220v-2mppt","R$ 30.298,09","À vista no PIX com 15% OFF"
"","","","Kit Energia Solar Ongrid 3000kWh Mês 22,32kWp 36 Painel Sunova 620W Inversor Growatt 15kW Trifásico 220V 4MPPT","https://www.meugerador.com.br/collections/kits-solar-ongrid/products/kit-energia-solar-ongrid-3000kwh-mes-22-32kwp-36-painel-sunova-620w-inversor-growatt-15kw-trifasico-220v-4mppt","R$ 30.879,17","À vista no PIX com 15% OFF"
"","","","Kit Energia Solar Ongrid 3100kWh Mês 23,56kWp 38 Painel Sunova 620W Inversor SAJ 15kW Trifásico 220V 2MPPT","https://www.meugerador.com.br/collections/kits-solar-ongrid/products/kit-energia-solar-ongrid-3100kwh-mes-23-56kwp-38-painel-sunova-620w-inversor-saj-15kw-trifasico-220v-2mppt","R$ 31.462,97","À vista no PIX com 15% OFF"
"","","","Kit Energia Solar Ongrid 3100kWh Mês 23,56kWp 38 Painel Sunova 620W Inversor Growatt 15kW Trifásico 220V 4MPPT","https://www.meugerador.com.br/collections/kits-solar-ongrid/products/kit-energia-solar-ongrid-3100kwh-mes-23-56kwp-38-painel-sunova-620w-inversor-growatt-15kw-trifasico-220v-4mppt","R$ 32.044,07","À vista no PIX com 15% OFF"
"","","","Kit Energia Solar Ongrid 3300kWh Mês 24,80WP 40 Painel Sunova 620W Inversor Saj 20KW Trifásico 220V 3MPPT","https://www.meugerador.com.br/collections/kits-solar-ongrid/products/kit-energia-solar-ongrid-3300kwh-mes-24-80wp-40-painel-sunova-620w-inversor-saj-20kw-trifasico-220v-3mppt","R$ 34.389,47","À vista no PIX com 15% OFF"
"","","","Kit Energia Solar Ongrid 3300kWh Mês 24,80kWp 40 Painel Sunova 620W Inversor Growatt 25kW Trifásico 220V 4MPPT","https://www.meugerador.com.br/collections/kits-solar-ongrid/products/kit-energia-solar-ongrid-3300kwh-mes-24-80kwp-40-painel-sunova-620w-inversor-growatt-25kw-trifasico-220v-4mppt","R$ 35.506,34","À vista no PIX com 15% OFF"
"","","","Kit Energia Solar Ongrid 3500kWh Mês 26,04WP 42 Painel Sunova 620W Inversor Saj 20KW Trifásico 220V 3MPPT","https://www.meugerador.com.br/collections/kits-solar-ongrid/products/kit-energia-solar-ongrid-3500kwh-mes-26-04wp-42-painel-sunova-620w-inversor-saj-20kw-trifasico-220v-3mppt","R$ 35.554,35","À vista no PIX com 15% OFF"
"","","","Kit Energia Solar Ongrid 3500kWh Mês 26,04kWp 42 Painel Sunova 620W Inversor Growatt 25kW Trifásico 220V 4MPPT","https://www.meugerador.com.br/collections/kits-solar-ongrid/products/kit-energia-solar-ongrid-3500kwh-mes-26-04kwp-42-painel-sunova-620w-inversor-growatt-25kw-trifasico-220v-4mppt","R$ 36.671,23","À vista no PIX com 15% OFF"
"","","","Kit Energia Solar Ongrid 3600kWh Mês 27,28WP 44 Painel Sunova 620W Inversor Saj 20KW Trifásico 220V 3MPPT","https://www.meugerador.com.br/collections/kits-solar-ongrid/products/kit-energia-solar-ongrid-3600kwh-mes-27-28wp-44-painel-sunova-620w-inversor-saj-20kw-trifasico-220v-3mppt","R$ 36.719,24","À vista no PIX com 15% OFF"
"","","","Kit Energia Solar Ongrid 3600kWh Mês 27,28kWp 44 Painel Sunova 620W Inversor Growatt 25kW Trifásico 220V 3MPPT","https://www.meugerador.com.br/collections/kits-solar-ongrid/products/kit-energia-solar-ongrid-3600kwh-mes-27-28kwp-44-painel-sunova-620w-inversor-growatt-25kw-trifasico-220v-3mppt","R$ 37.836,12","À vista no PIX com 15% OFF"
"","","","Kit Energia Solar Ongrid 3800kWh Mês 28,52WP 46 Painel Sunova 620W Inversor Saj 20KW Trifásico 220V 3MPPT","https://www.meugerador.com.br/collections/kits-solar-ongrid/products/kit-energia-solar-ongrid-3800kwh-mes-28-52wp-46-painel-sunova-620w-inversor-saj-20kw-trifasico-220v-3mppt","R$ 37.884,13","À vista no PIX com 15% OFF"
"","","","Kit Energia Solar Ongrid 4000kWh Mês 29,76WP 48 Painel Sunova 620W Inversor Saj 20KW Trifásico 220V 3MPPT","https://www.meugerador.com.br/collections/kits-solar-ongrid/products/kit-energia-solar-ongrid-4000kwh-mes-29-76wp-48-painel-sunova-620w-inversor-saj-20kw-trifasico-220v-3mppt","R$ 39.049,01","À vista no PIX com 15% OFF"
"","","","Kit Energia Solar Ongrid 3800kWh Mês 28,52kWp 46 Painel Sunova 620W Inversor Growatt 25kW Trifásico 220V 4MPPT","https://www.meugerador.com.br/collections/kits-solar-ongrid/products/kit-energia-solar-ongrid-3800kwh-mes-28-52kwp-46-painel-sunova-620w-inversor-growatt-25kw-trifasico-220v-4mppt","R$ 39.441,18","À vista no PIX com 15% OFF"
"","","","Kit Energia Solar Ongrid 4150kWh Mês 31WP 50 Painel Sunova 620W Inversor Saj 20kW Trifásico 220V 3MPPT","https://www.meugerador.com.br/collections/kits-solar-ongrid/products/kit-energia-solar-ongrid-4150kwh-mes-31wp-50-painel-sunova-620w-inversor-saj-20kw-trifasico-220v-3mppt","R$ 40.213,89","À vista no PIX com 15% OFF"
"","","","Kit Energia Solar Ongrid 4000kWh Mês 29,76kWp 48 Painel Sunova 620W Inversor Growatt 25kW Trifásico 220V 4MPPT","https://www.meugerador.com.br/collections/kits-solar-ongrid/products/kit-energia-solar-ongrid-4000kwh-mes-29-76kwp-48-painel-sunova-620w-inversor-growatt-25kw-trifasico-220v-4mppt","R$ 40.606,06","À vista no PIX com 15% OFF"
"","","","Kit Energia Solar Ongrid 4150kWh Mês 31kWp 50 Painel Sunova 620W Inversor Growatt 25kW Trifásico 220V 4MPPT","https://www.meugerador.com.br/collections/kits-solar-ongrid/products/kit-energia-solar-ongrid-4150kwh-mes-31kwp-50-painel-sunova-620w-inversor-growatt-25kw-trifasico-220v-4mppt","R$ 41.770,95","À vista no PIX com 15% OFF"
"","","","Kit Energia Solar Ongrid 4300kWh Mês 32,24kWp 52 Painel Sunova 620W Inversor Growatt 25kW Trifásico 220V 3MPPT","https://www.meugerador.com.br/collections/kits-solar-ongrid/products/kit-energia-solar-ongrid-4300kwh-mes-32-24kwp-52-painel-sunova-620w-inversor-growatt-25kw-trifasico-220v-3mppt","R$ 42.935,83","À vista no PIX com 15% OFF"
"","","","Kit Energia Solar Ongrid 4500kWh Mês 33,48kWp 54 Painel Sunova 620W Inversor Growatt 25kW Trifásico 220V 3MPPT","https://www.meugerador.com.br/collections/kits-solar-ongrid/products/kit-energia-solar-ongrid-4500kwh-mes-33-48kwp-54-painel-sunova-620w-inversor-growatt-25kw-trifasico-220v-3mppt","R$ 44.100,72","À vista no PIX com 15% OFF"
"","","","Kit Energia Solar Ongrid 4650kWh Mês 34,72kWp 56 Painel Sunova 620W Inversor Growatt 25kW Trifásico 220V 3MPPT","https://www.meugerador.com.br/collections/kits-solar-ongrid/products/kit-energia-solar-ongrid-4650kwh-mes-34-72kwp-56-painel-sunova-620w-inversor-growatt-25kw-trifasico-220v-3mppt","R$ 45.265,60","À vista no PIX com 15% OFF"
"","","","Kit Energia Solar Ongrid 4800kWh Mês 35,96kWp 58 Painel Sunova 620W Inversor Growatt 25kW Trifásico 220V 3MPPT","https://www.meugerador.com.br/collections/kits-solar-ongrid/products/kit-energia-solar-ongrid-4800kwh-mes-35-96kwp-58-painel-sunova-620w-inversor-growatt-25kw-trifasico-220v-3mppt","R$ 46.430,49","À vista no PIX com 15% OFF"
"","","","Kit Energia Solar Ongrid 5000kWh Mês 37,20kWp 60 Painel Sunova 620W Inversor Growatt 25kW Trifásico 220V 3MPPT","https://www.meugerador.com.br/collections/kits-solar-ongrid/products/kit-energia-solar-ongrid-5000kwh-mes-37-20kwp-60-painel-sunova-620w-inversor-growatt-25kw-trifasico-220v-3mppt","R$ 48.035,55","À vista no PIX com 15% OFF"
"","","","Kit Energia Solar Ongrid 250kWh Mês 1,86kWp 3 Painel Sunova 620W Inversor Deye 3kW 1MPPT","https://www.meugerador.com.br/collections/kits-solar-ongrid/products/kit-energia-solar-ongrid-250kwh-mes-1-86kwp-3-painel-sunova-620w-inversor-deye-3kw-1mppt","",""
"","","","Kit Energia Solar Ongrid 300kWh Mês 2,48kWp 4 Painel Sunova 620W Inversor Deye 3kW 1MPPT","https://www.meugerador.com.br/collections/kits-solar-ongrid/products/kit-energia-solar-ongrid-300kwh-mes-2-48kwp-4-painel-sunova-620w-inversor-deye-3kw-1mppt","",""
"","","","Kit Energia Solar Ongrid 400kWh Mês 3,10kWp 5 Painel Sunova 620W Inversor Deye 3kW 1MPPT","https://www.meugerador.com.br/collections/kits-solar-ongrid/products/kit-energia-solar-ongrid-400kwh-mes-3-10kwp-5-painel-sunova-620w-inversor-deye-3kw-1mppt","",""
"","","","Kit Energia Solar Ongrid 500kWh Mês 3,72kWp 6 Painel Sunova 620W Inversor Deye 3kW 220V 1MPPT","https://www.meugerador.com.br/collections/kits-solar-ongrid/products/kit-energia-solar-ongrid-500kwh-mes-3-72kwp-6-painel-sunova-620w-inversor-deye-3kw-220v-1mppt","",""
"","","","Kit Energia Solar Ongrid 600KWH Mês 4,96KWP 8 Painel Sunova 620W Inversor Sofar 3,3KW 220V 1MPPT","https://www.meugerador.com.br/collections/kits-solar-ongrid/products/kit-energia-solar-ongrid-600kwh-mes-4-96kwp-8-painel-sunova-620w-inversor-sofar-3-3kw-220v-1mppt","",""
"","","","Kit Energia Solar Ongrid 550kWh Mês 4,34kWp 7 Painel Sunova 620W Inversor Deye 3kW 220V 1MPPT","https://www.meugerador.com.br/collections/kits-solar-ongrid/products/kit-energia-solar-ongrid-550kwh-mes-4-34kwp-7-painel-sunova-620w-inversor-deye-3kw-220v-1mppt","",""
"","","","Kit Energia Solar Ongrid 600kWh Mês 4,96kWp 8 Painel Sunova 620W Inversor Deye 5kW 220V 2MPPT","https://www.meugerador.com.br/collections/kits-solar-ongrid/products/kit-energia-solar-ongrid-600kwh-mes-4-96kwp-8-painel-sunova-620w-inversor-deye-5kw-220v-2mppt","",""
"","","","Kit Energia Solar Ongrid 700kWh Mês 5,58kWp 9 Painel Sunova 620W Inversor Deye 5kW 220V 2MPPT","https://www.meugerador.com.br/collections/kits-solar-ongrid/products/kit-energia-solar-ongrid-700kwh-mes-5-58kwp-9-painel-sunova-620w-inversor-deye-5kw-220v-2mppt","",""
"","","","Kit Energia Solar Ongrid 800kWh Mês 6,20kWp 10 Painel Sunova 620W Inversor Deye 5kW 220V 2MPPT","https://www.meugerador.com.br/collections/kits-solar-ongrid/products/kit-energia-solar-ongrid-800kwh-mes-6-20kwp-10-painel-sunova-620w-inversor-deye-5kw-220v-2mppt","",""
"","","","Kit Energia Solar Ongrid 700kWh Mês 5,58kWp 9 Painel Sunova 620W Inversor Livoltek 6kW 220V 2MPPT","https://www.meugerador.com.br/collections/kits-solar-ongrid/products/kit-energia-solar-ongrid-700kwh-mes-5-58kwp-9-painel-sunova-620w-inversor-livoltek-6kw-220v-2mppt","",""
"","","","Kit Energia Solar Ongrid 900kWh Mês 6,82kWp 11 Painel Sunova 620W Inversor Deye 5kW 220V 2MPPT","https://www.meugerador.com.br/collections/kits-solar-ongrid/products/kit-energia-solar-ongrid-900kwh-mes-6-82kwp-11-painel-sunova-620w-inversor-deye-5kw-220v-2mppt","",""
"","","","Kit Energia Solar Ongrid 800kWh Mês 6,20kWp 10 Painel Sunova 620W Inversor Livoltek 6kW 220V 2MPPT","https://www.meugerador.com.br/collections/kits-solar-ongrid/products/kit-energia-solar-ongrid-800kwh-mes-6-20kwp-10-painel-sunova-620w-inversor-livoltek-6kw-220v-2mppt","",""
"","","","Kit Energia Solar Ongrid 1000kWh Mês 7,44kWp 12 Painel Sunova 620W Inversor Livoltek 6kW 220V 2MPPT","https://www.meugerador.com.br/collections/kits-solar-ongrid/products/kit-energia-solar-ongrid-1000kwh-mes-7-44kwp-12-painel-sunova-620w-inversor-livoltek-6kw-220v-2mppt","",""
"","","","Kit Energia Solar Ongrid 1050kWh Mês 8,06kWp 13 Painel Sunova 620W Inversor Livoltek 6kW 220V 2MPPT","https://www.meugerador.com.br/collections/kits-solar-ongrid/products/kit-energia-solar-ongrid-1050kwh-mes-8-06kwp-13-painel-sunova-620w-inversor-livoltek-6kw-220v-2mppt","",""
"","","","Kit Energia Solar Ongrid 1100kWh Mês 8,68kWp 14 Painel Sunova 620W Inversor Livoltek 6kW 220V 2MPPT","https://www.meugerador.com.br/collections/kits-solar-ongrid/products/kit-energia-solar-ongrid-1100kwh-mes-8-68kwp-14-painel-sunova-620w-inversor-livoltek-6kw-220v-2mppt","",""
"","","","Kit Energia Solar Ongrid 1200kWh Mês 9,3kWp 15 Painel Sunova 620W Inversor Livoltek 6kW 220V 2MPPT","https://www.meugerador.com.br/collections/kits-solar-ongrid/products/kit-energia-solar-ongrid-1200kwh-mes-9-3kwp-15-painel-sunova-620w-inversor-livoltek-6kw-220v-2mppt","",""
"","","","Kit Energia Solar Ongrid 1500kWh Mês 11,16kWp 18 Painel Sunova 620W Inversor Deye 10kW 220V 2MPPT","https://www.meugerador.com.br/collections/kits-solar-ongrid/products/kit-energia-solar-ongrid-1500kwh-mes-11-16kwp-18-painel-sunova-620w-inversor-deye-10kw-220v-2mppt","",""
"","","","Kit Energia Solar Ongrid 1550kWh Mês 11,78kWp 19 Painel Sunova 620W Inversor Deye 10kW 220V 2MPPT","https://www.meugerador.com.br/collections/kits-solar-ongrid/products/kit-energia-solar-ongrid-1550kwh-mes-11-78kwp-19-painel-sunova-620w-inversor-deye-10kw-220v-2mppt","",""
"","","","Kit Energia Solar Ongrid 1600kWh Mês 12,40kWp 20 Painel Sunova 620W Inversor Deye 10kW 220V 2MPPT","https://www.meugerador.com.br/collections/kits-solar-ongrid/products/kit-energia-solar-ongrid-1600kwh-mes-12-40kwp-20-painel-sunova-620w-inversor-deye-10kw-220v-2mppt","",""
"","","","Kit Energia Solar Ongrid 1700kWh Mês 13,02kWp 21 Painel Sunova 620W Inversor Deye 10kW 220V 2MPPT","https://www.meugerador.com.br/collections/kits-solar-ongrid/products/kit-energia-solar-ongrid-1700kwh-mes-13-02kwp-21-painel-sunova-620w-inversor-deye-10kw-220v-2mppt","",""
"","","","Kit Energia Solar Ongrid 1800kWh Mês 13,64kWp 22 Painel Sunova 620W Inversor Deye 10kW 220V 2MPPT","https://www.meugerador.com.br/collections/kits-solar-ongrid/products/kit-energia-solar-ongrid-1800kwh-mes-13-64kwp-22-painel-sunova-620w-inversor-deye-10kw-220v-2mppt","",""
"","","","Kit Energia Solar Ongrid 2000kWh Mês 14,88kWp 24 Painel Sunova 620W Inversor Deye 15kW Trifásico 220V 2MPPT","https://www.meugerador.com.br/collections/kits-solar-ongrid/products/kit-energia-solar-ongrid-2000kwh-mes-14-88kwp-24-painel-sunova-620w-inversor-deye-15kw-trifasico-220v-2mppt","",""
