sku,category,manufacturer,power_w,capacity_kwh,price_brl,list_price_brl,cost_price_brl,supplier,source,confidence,image_url
"FOTUSKP04480KWPMINITRILHOKITS","kits","",480000,,2162500,,,"Estimated","estimated",0.4,"https://cdn.yellosolarhub.com/products/kits/FOTUS-KP04-480kWp-MiniTrilho-kits.jpg"
"FOTUSKP04456KWPCERAMICOKITS","kits","",456000,,2054500,,,"Estimated","estimated",0.4,"https://cdn.yellosolarhub.com/products/kits/FOTUS-KP04-456kWp-Ceramico-kits.jpg"
"FOTUSKP04456KWPFIBROCIMENTOKITS","kits","",456000,,2054500,,,"Estimated","estimated",0.4,"https://cdn.yellosolarhub.com/products/kits/FOTUS-KP04-456kWp-Fibrocimento-kits.jpg"
"FOTUSKP04456KWPMINITRILHOKITS","kits","",456000,,2054500,,,"Estimated","estimated",0.4,"https://cdn.yellosolarhub.com/products/kits/FOTUS-KP04-456kWp-MiniTrilho-kits.jpg"
"FOTUSKP04360KWPCERAMICOKITSHIBRIDOS","kits","",360000,,1947000,,,"Estimated","estimated",0.4,"https://cdn.yellosolarhub.com/products/kits/FOTUS-KP04-360kWp-Ceramico-kits-hibridos.jpg"
"FOTUSKP04360KWPFIBROCIMENTOKITSHIBRIDOS","kits","",360000,,1947000,,,"Estimated","estimated",0.4,"https://cdn.yellosolarhub.com/products/kits/FOTUS-KP04-360kWp-Fibrocimento-kits-hibridos.jpg"
"FOTUSKP04360KWPMINITRILHOKITSHIBRIDOS","kits","",360000,,1947000,,,"Estimated","estimated",0.4,"https://cdn.yellosolarhub.com/products/kits/FOTUS-KP04-360kWp-MiniTrilho-kits-hibridos.jpg"
"FOTUSKP02426KWPCERAMICOKITS","kits","",426000,,1919500,,,"Estimated","estimated",0.4,"https://cdn.yellosolarhub.com/products/kits/FOTUS-KP02-426kWp-Ceramico-kits.jpg"
"FOTUSKP02426KWPFIBROCIMENTOKITS","kits","",426000,,1919500,,,"Estimated","estimated",0.4,"https://cdn.yellosolarhub.com/products/kits/FOTUS-KP02-426kWp-Fibrocimento-kits.jpg"
"FOTUSKP02426KWPMINITRILHOKITS","kits","",426000,,1919500,,,"Estimated","estimated",0.4,"https://cdn.yellosolarhub.com/products/kits/FOTUS-KP02-426kWp-MiniTrilho-kits.jpg"
"FOTUSKP03426KWPCERAMICOKITS","kits","",426000,,1919500,,,"Estimated","estimated",0.4,"https://cdn.yellosolarhub.com/products/kits/FOTUS-KP03-426kWp-Ceramico-kits.jpg"
"FOTUSKP03426KWPFIBROCIMENTOKITS","kits","",426000,,1919500,,,"Estimated","estimated",0.4,"https://cdn.yellosolarhub.com/products/kits/FOTUS-KP03-426kWp-Fibrocimento-kits.jpg"
"FOTUSKP03426KWPMINITRILHOKITS","kits","",426000,,1919500,,,"Estimated","estimated",0.4,"https://cdn.yellosolarhub.com/products/kits/FOTUS-KP03-426kWp-MiniTrilho-kits.jpg"
"FOTUSKP04399KWPCERAMICOKITS","kits","",399000,,1798000,,,"Estimated","estimated",0.4,"https://cdn.yellosolarhub.com/products/kits/FOTUS-KP04-399kWp-Ceramico-kits.jpg"
"FOTUSKP04399KWPFIBROCIMENTOKITS","kits","",399000,,1798000,,,"Estimated","estimated",0.4,"https://cdn.yellosolarhub.com/products/kits/FOTUS-KP04-399kWp-Fibrocimento-kits.jpg"
"FOTUSKP04399KWPMINITRILHOKITS","kits","",399000,,1798000,,,"Estimated","estimated",0.4,"https://cdn.yellosolarhub.com/products/kits/FOTUS-KP04-399kWp-MiniTrilho-kits.jpg"
"FOTUSKP02360KWPFIBROCIMENTOKITS","kits","",360000,,1622500,,,"Estimated","estimated",0.4,"https://cdn.yellosolarhub.com/products/kits/FOTUS-KP02-360kWp-Fibrocimento-kits.jpg"
"FOTUSKP02360KWPMINITRILHOKITS","kits","",360000,,1622500,,,"Estimated","estimated",0.4,"https://cdn.yellosolarhub.com/products/kits/FOTUS-KP02-360kWp-MiniTrilho-kits.jpg"
"FOTUSKP04360KWPCERAMICOKITS","kits","",360000,,1622500,,,"Estimated","estimated",0.4,"https://cdn.yellosolarhub.com/products/kits/FOTUS-KP04-360kWp-Ceramico-kits.jpg"
"FOTUSKP04360KWPFIBROCIMENTOKITS","kits","",360000,,1622500,,,"Estimated","estimated",0.4,"https://cdn.yellosolarhub.com/products/kits/FOTUS-KP04-360kWp-Fibrocimento-kits.jpg"
"FOTUSKP04360KWPMINITRILHOKITS","kits","",360000,,1622500,,,"Estimated","estimated",0.4,"https://cdn.yellosolarhub.com/products/kits/FOTUS-KP04-360kWp-MiniTrilho-kits.jpg"
"FOTUSKP04342KWPCERAMICOKITS","kits","",342000,,1541500,,,"Estimated","estimated",0.4,"https://cdn.yellosolarhub.com/products/kits/FOTUS-KP04-342kWp-Ceramico-kits.jpg"
"FOTUSKP04342KWPFIBROCIMENTOKITS","kits","",342000,,1541500,,,"Estimated","estimated",0.4,"https://cdn.yellosolarhub.com/products/kits/FOTUS-KP04-342kWp-Fibrocimento-kits.jpg"
"FOTUSKP04342KWPMINITRILHOKITS","kits","",342000,,1541500,,,"Estimated","estimated",0.4,"https://cdn.yellosolarhub.com/products/kits/FOTUS-KP04-342kWp-MiniTrilho-kits.jpg"
"FOTUSKP04240KWPCERAMICOKITSHIBRIDOS","kits","",240000,,1299000,,,"Estimated","estimated",0.4,"https://cdn.yellosolarhub.com/products/kits/FOTUS-KP04-240kWp-Ceramico-kits-hibridos.jpg"
"FOTUSKP04240KWPFIBROCIMENTOKITSHIBRIDOS","kits","",240000,,1299000,,,"Estimated","estimated",0.4,"https://cdn.yellosolarhub.com/products/kits/FOTUS-KP04-240kWp-Fibrocimento-kits-hibridos.jpg"
"FOTUSKP04240KWPMINITRILHOKITSHIBRIDOS","kits","",240000,,1299000,,,"Estimated","estimated",0.4,"https://cdn.yellosolarhub.com/products/kits/FOTUS-KP04-240kWp-MiniTrilho-kits-hibridos.jpg"
"FOTUSKP02284KWPCERAMICOKITS","kits","",284000,,1280500,,,"Estimated","estimated",0.4,"https://cdn.yellosolarhub.com/products/kits/FOTUS-KP02-284kWp-Ceramico-kits.jpg"
"FOTUSKP02284KWPFIBROCIMENTOKITS","kits","",284000,,1280500,,,"Estimated","estimated",0.4,"https://cdn.yellosolarhub.com/products/kits/FOTUS-KP02-284kWp-Fibrocimento-kits.jpg"
"FOTUSKP02284KWPMINITRILHOKITS","kits","",284000,,1280500,,,"Estimated","estimated",0.4,"https://cdn.yellosolarhub.com/products/kits/FOTUS-KP02-284kWp-MiniTrilho-kits.jpg"
"FOTUSKP03284KWPCERAMICOKITS","kits","",284000,,1280500,,,"Estimated","estimated",0.4,"https://cdn.yellosolarhub.com/products/kits/FOTUS-KP03-284kWp-Ceramico-kits.jpg"
"FOTUSKP03284KWPFIBROCIMENTOKITS","kits","",284000,,1280500,,,"Estimated","estimated",0.4,"https://cdn.yellosolarhub.com/products/kits/FOTUS-KP03-284kWp-Fibrocimento-kits.jpg"
"FOTUSKP03284KWPMINITRILHOKITS","kits","",284000,,1280500,,,"Estimated","estimated",0.4,"https://cdn.yellosolarhub.com/products/kits/FOTUS-KP03-284kWp-MiniTrilho-kits.jpg"
"FOTUSKP02240KWPCERAMICOKITS","kits","",240000,,1082500,,,"Estimated","estimated",0.4,"https://cdn.yellosolarhub.com/products/kits/FOTUS-KP02-240kWp-Ceramico-kits.jpg"
"FOTUSKP04240KWPCERAMICOKITS","kits","",240000,,1082500,,,"Estimated","estimated",0.4,"https://cdn.yellosolarhub.com/products/kits/FOTUS-KP04-240kWp-Ceramico-kits.jpg"
"FOTUSKP04240KWPFIBROCIMENTOKITS","kits","",240000,,1082500,,,"Estimated","estimated",0.4,"https://cdn.yellosolarhub.com/products/kits/FOTUS-KP04-240kWp-Fibrocimento-kits.jpg"
"FOTUSKP04240KWPMINITRILHOKITS","kits","",240000,,1082500,,,"Estimated","estimated",0.4,"https://cdn.yellosolarhub.com/products/kits/FOTUS-KP04-240kWp-MiniTrilho-kits.jpg"
"FOTUSKP04228KWPCERAMICOKITS","kits","",228000,,1028500,,,"Estimated","estimated",0.4,"https://cdn.yellosolarhub.com/products/kits/FOTUS-KP04-228kWp-Ceramico-kits.jpg"
"FOTUSKP04228KWPFIBROCIMENTOKITS","kits","",228000,,1028500,,,"Estimated","estimated",0.4,"https://cdn.yellosolarhub.com/products/kits/FOTUS-KP04-228kWp-Fibrocimento-kits.jpg"
"FOTUSKP04228KWPMINITRILHOKITS","kits","",228000,,1028500,,,"Estimated","estimated",0.4,"https://cdn.yellosolarhub.com/products/kits/FOTUS-KP04-228kWp-MiniTrilho-kits.jpg"
"FOTUSKP04120KWPCERAMICOKITSHIBRIDOS","kits","",120000,,651000,,,"Estimated","estimated",0.4,"https://cdn.yellosolarhub.com/products/kits/FOTUS-KP04-120kWp-Ceramico-kits-hibridos.jpg"
"FOTUSKP04120KWPFIBROCIMENTOKITSHIBRIDOS","kits","",120000,,651000,,,"Estimated","estimated",0.4,"https://cdn.yellosolarhub.com/products/kits/FOTUS-KP04-120kWp-Fibrocimento-kits-hibridos.jpg"
"FOTUSKP04120KWPMINITRILHOKITSHIBRIDOS","kits","",120000,,651000,,,"Estimated","estimated",0.4,"https://cdn.yellosolarhub.com/products/kits/FOTUS-KP04-120kWp-MiniTrilho-kits-hibridos.jpg"
"FOTUSKP02142KWPCERAMICOKITS","kits","",142000,,641500,,,"Estimated","estimated",0.4,"https://cdn.yellosolarhub.com/products/kits/FOTUS-KP02-142kWp-Ceramico-kits.jpg"
"FOTUSKP02142KWPFIBROCIMENTOKITS","kits","",142000,,641500,,,"Estimated","estimated",0.4,"https://cdn.yellosolarhub.com/products/kits/FOTUS-KP02-142kWp-Fibrocimento-kits.jpg"
"FOTUSKP02142KWPMINITRILHOKITS","kits","",142000,,641500,,,"Estimated","estimated",0.4,"https://cdn.yellosolarhub.com/products/kits/FOTUS-KP02-142kWp-MiniTrilho-kits.jpg"
"FOTUSKP03142KWPCERAMICOKITS","kits","",142000,,641500,,,"Estimated","estimated",0.4,"https://cdn.yellosolarhub.com/products/kits/FOTUS-KP03-142kWp-Ceramico-kits.jpg"
"FOTUSKP03142KWPFIBROCIMENTOKITS","kits","",142000,,641500,,,"Estimated","estimated",0.4,"https://cdn.yellosolarhub.com/products/kits/FOTUS-KP03-142kWp-Fibrocimento-kits.jpg"
"FOTUSKP03142KWPMINITRILHOKITS","kits","",142000,,641500,,,"Estimated","estimated",0.4,"https://cdn.yellosolarhub.com/products/kits/FOTUS-KP03-142kWp-MiniTrilho-kits.jpg"
"FOTUSKP02120KWPCERAMICOKITS","kits","",120000,,542500,,,"Estimated","estimated",0.4,"https://cdn.yellosolarhub.com/products/kits/FOTUS-KP02-120kWp-Ceramico-kits.jpg"
"FOTUSKP02120KWPFIBROCIMENTOKITS","kits","",120000,,542500,,,"Estimated","estimated",0.4,"https://cdn.yellosolarhub.com/products/kits/FOTUS-KP02-120kWp-Fibrocimento-kits.jpg"
"FOTUSKP04120KWPCERAMICOKITS","kits","",120000,,542500,,,"Estimated","estimated",0.4,"https://cdn.yellosolarhub.com/products/kits/FOTUS-KP04-120kWp-Ceramico-kits.jpg"
"FOTUSKP04120KWPFIBROCIMENTOKITS","kits","",120000,,542500,,,"Estimated","estimated",0.4,"https://cdn.yellosolarhub.com/products/kits/FOTUS-KP04-120kWp-Fibrocimento-kits.jpg"
"FOTUSKP04120KWPMINITRILHOKITS","kits","",120000,,542500,,,"Estimated","estimated",0.4,"https://cdn.yellosolarhub.com/products/kits/FOTUS-KP04-120kWp-MiniTrilho-kits.jpg"
"FOTUSKP04114KWPCERAMICOKITS","kits","",114000,,515500,,,"Estimated","estimated",0.4,"https://cdn.yellosolarhub.com/products/kits/FOTUS-KP04-114kWp-Ceramico-kits.jpg"
"FOTUSKP04114KWPFIBROCIMENTOKITS","kits","",114000,,515500,,,"Estimated","estimated",0.4,"https://cdn.yellosolarhub.com/products/kits/FOTUS-KP04-114kWp-Fibrocimento-kits.jpg"
"FOTUSKP04114KWPMINITRILHOKITS","kits","",114000,,515500,,,"Estimated","estimated",0.4,"https://cdn.yellosolarhub.com/products/kits/FOTUS-KP04-114kWp-MiniTrilho-kits.jpg"
"GOODWEGW250KHTIMAGEPRODUCT600142","inversores","GOODWE",250000,,182250,,,"Estimated","estimated",0.4,"https://cdn.yellosolarhub.com/products/inversores/GOODWE-GW250K-HT_IMAGE_PRODUCT_600142.png"
"GOODWEGW250KHUTIMAGEPRODUCT600344","inversores","GOODWE",250000,,182250,,,"Estimated","estimated",0.4,"https://cdn.yellosolarhub.com/products/inversores/GOODWE-GW250KH-UT_IMAGE_PRODUCT_600344.png"
"GOODWEGW250KNHTIMAGE","inversores","GOODWE",250000,,182250,,,"Estimated","estimated",0.4,"https://cdn.yellosolarhub.com/products/inversores/GOODWE-GW250KN-HT_image.png"
"GOODWEGW110KHTIMAGEPRODUCT600023","inversores","GOODWE",110000,,81450,,,"Estimated","estimated",0.4,"https://cdn.yellosolarhub.com/products/inversores/GOODWE-GW 110K-HT_IMAGE_PRODUCT_600023.png"
"GOODWEGW100KHTIMAGEPRODUCT600066","inversores","GOODWE",100000,,74250,,,"Estimated","estimated",0.4,"https://cdn.yellosolarhub.com/products/inversores/GOODWE-GW 100K-HT_IMAGE_PRODUCT_600066.png"
"GOODWEGW100KGTAFCIIMAGEPRODUCT600342","inversores","GOODWE",100000,,74250,,,"Estimated","estimated",0.4,"https://cdn.yellosolarhub.com/products/inversores/GOODWE-GW100K-GT - AFCI_IMAGE_PRODUCT_600342.jpg"
"GOODWEGW100KHTIMAGEPRODUCT600126","inversores","GOODWE",100000,,74250,,,"Estimated","estimated",0.4,"https://cdn.yellosolarhub.com/products/inversores/GOODWE-GW100K-HT_IMAGE_PRODUCT_600126.png"
"GOODWEGW75KSMTAFCIIMAGEPRODUCT600328","inversores","GOODWE",75000,,56250,,,"Estimated","estimated",0.4,"https://cdn.yellosolarhub.com/products/inversores/GOODWE-GW75K-SMT - AFCI_IMAGE_PRODUCT_600328.png"
"GOODWEGW73KLVHTAFCIIMAGE","inversores","GOODWE",73000,,54810,,,"Estimated","estimated",0.4,"https://cdn.yellosolarhub.com/products/inversores/GOODWE-GW 73KLV-HT - AFCI_image.png"
"DEYESUN75KG01P3LVIMAGE","inversores","DEYE",75000,,53125,,,"Estimated","estimated",0.4,"https://cdn.yellosolarhub.com/products/inversores/DEYE-SUN-75K-G01P3-LV_image.png"
"GOODWEGW60KSMTAFCIIMAGE","inversores","GOODWE",60000,,45450,,,"Estimated","estimated",0.4,"https://cdn.yellosolarhub.com/products/inversores/GOODWE-GW 60KS-MT - AFCI_image.png"
"GOODWEGW60KSMTIMAGE","inversores","GOODWE",60000,,45450,,,"Estimated","estimated",0.4,"https://cdn.yellosolarhub.com/products/inversores/GOODWE-GW 60KS-MT_image.png"
"GOODWEGW50KSMTAFCIIMAGE","inversores","GOODWE",50000,,38250,,,"Estimated","estimated",0.4,"https://cdn.yellosolarhub.com/products/inversores/GOODWE-GW 50KS-MT - AFCI_image.png"
"GOODWEGW37K5SDTBR30AFCIIMAGEPRODUCT600350","inversores","GOODWE",37000,,28890,,,"Estimated","estimated",0.4,"https://cdn.yellosolarhub.com/products/inversores/GOODWE-GW37K5-SDT-BR30 - AFCI_IMAGE_PRODUCT_600350.jpg"
"GOODWEGW36KMTAFCIIMAGE","inversores","GOODWE",36000,,28170,,,"Estimated","estimated",0.4,"https://cdn.yellosolarhub.com/products/inversores/GOODWE-GW 36K-MT - AFCI_image.jpeg"
"GOODWEGW35KLSMTAFCIIMAGE","inversores","GOODWE",35000,,27450,,,"Estimated","estimated",0.4,"https://cdn.yellosolarhub.com/products/inversores/GOODWE-GW 35KLS-MT - AFCI_image.png"
"GOODWEGW35KLSMTIMAGEPRODUCT600109","inversores","GOODWE",35000,,27450,,,"Estimated","estimated",0.4,"https://cdn.yellosolarhub.com/products/inversores/GOODWE-GW 35KLS-MT_IMAGE_PRODUCT_600109.png"
"DEYESUN35KG02LVIMAGE","inversores","DEYE",35000,,25925,,,"Estimated","estimated",0.4,"https://cdn.yellosolarhub.com/products/inversores/DEYE-SUN-35K-G02-LV_image.jpeg"
"GOODWEGW30KSDTC30AFCIIMAGE","inversores","GOODWE",30000,,23850,,,"Estimated","estimated",0.4,"https://cdn.yellosolarhub.com/products/inversores/GOODWE-GW 30K-SDT-C30 - AFCI_image.png"
"GOODWEGW30KLSMTAFCIREDIMAGEPRODUCT600483","inversores","GOODWE",30000,,23850,,,"Estimated","estimated",0.4,"https://cdn.yellosolarhub.com/products/inversores/GOODWE-GW 30KLS-MT - AFCI RED_IMAGE_PRODUCT_600483.png"
"GOODWEGW30KLSMTAFCIIMAGEPRODUCT600268","inversores","GOODWE",30000,,23850,,,"Estimated","estimated",0.4,"https://cdn.yellosolarhub.com/products/inversores/GOODWE-GW 30KLS-MT - AFCI_IMAGE_PRODUCT_600268.png"
"GOODWEGW30KETAFCIIMAGEPRODUCT600150","inversores","GOODWE",30000,,23850,,,"Estimated","estimated",0.4,"https://cdn.yellosolarhub.com/products/inversores/GOODWE-GW30K-ET - AFCI_IMAGE_PRODUCT_600150.png"
"HUAWEISUN200010KLC0AFCIIMAGEPRODUCT600386","inversores","HUAWEI",10000,,20833.33,,,"N/A","similar_match",0.7,"https://cdn.yellosolarhub.com/products/inversores/HUAWEI-SUN2000-10K-LC0 - AFCI_IMAGE_PRODUCT_600386.png"
"HUAWEISUN200012KMB0AFCIIMAGEPRODUCT600387","inversores","HUAWEI",12000,,20833.33,,,"N/A","similar_match",0.7,"https://cdn.yellosolarhub.com/products/inversores/HUAWEI-SUN2000-12K-MB0 - AFCI_IMAGE_PRODUCT_600387.png"
"HUAWEISUN200015KMB0AFCIIMAGEPRODUCT600388","inversores","HUAWEI",15000,,20833.33,,,"N/A","similar_match",0.7,"https://cdn.yellosolarhub.com/products/inversores/HUAWEI-SUN2000-15K-MB0 - AFCI_IMAGE_PRODUCT_600388.png"
"HUAWEISUN20003KTLL1AFCIIMAGEPRODUCT600382","inversores","HUAWEI",3000,,20833.33,,,"N/A","similar_match",0.7,"https://cdn.yellosolarhub.com/products/inversores/HUAWEI-SUN2000-3KTL-L1 - AFCI_IMAGE_PRODUCT_600382.png"
"HUAWEISUN20004KTLL1AFCIIMAGEPRODUCT600423","inversores","HUAWEI",4000,,20833.33,,,"N/A","similar_match",0.7,"https://cdn.yellosolarhub.com/products/inversores/HUAWEI-SUN2000-4KTL-L1 - AFCI_IMAGE_PRODUCT_600423.png"
"GOODWEGW25KSDTP31AFCICRSDIMAGEPRODUCT600452","inversores","GOODWE",25000,,20250,,,"Estimated","estimated",0.4,"https://cdn.yellosolarhub.com/products/inversores/GOODWE-GW25K-SDT-P31 - AFCI C- RSD_IMAGE_PRODUCT_600452.png"
"GOODWEGW25KSDTP31AFCIIMAGEPRODUCT600404","inversores","GOODWE",25000,,20250,,,"Estimated","estimated",0.4,"https://cdn.yellosolarhub.com/products/inversores/GOODWE-GW25K-SDT-P31 - AFCI_IMAGE_PRODUCT_600404.png"
"SOFAR25KTLXG3LVAFCIIMAGEPRODUCT600381","inversores","SOFAR",25000,,19575,,,"Estimated","estimated",0.4,"https://cdn.yellosolarhub.com/products/inversores/SOFAR-25KTLX-G3-LV - AFCI_IMAGE_PRODUCT_600381.png"
"DEYESUN25KG02LVIMAGE","inversores","DEYE",25000,,19125,,,"Estimated","estimated",0.4,"https://cdn.yellosolarhub.com/products/inversores/DEYE-SUN-25K-G02-LV_image.png"
"GOODWEGW23KLVSDTBR30AFCIIMAGEPRODUCT600352","inversores","GOODWE",23000,,18810,,,"Estimated","estimated",0.4,"https://cdn.yellosolarhub.com/products/inversores/GOODWE-GW23KLV-SDT-BR30 - AFCI_IMAGE_PRODUCT_600352.jpg"
"ODEXODEXINVSAJ25000W","inversores","SAJ",25000,,18450,,,"Estimated","estimated",0.4,"https://cdn.yellosolarhub.com/products/inversores/ODEX-ODEX-INV-SAJ-25000W.jpg"
"GOODWEGW20KLVMTAFCIIMAGE","inversores","GOODWE",20000,,16650,,,"Estimated","estimated",0.4,"https://cdn.yellosolarhub.com/products/inversores/GOODWE-GW 20KLV-MT - AFCI_image.png"
"GOODWEGW20KETAFCIIMAGEPRODUCT600149","inversores","GOODWE",20000,,16650,,,"Estimated","estimated",0.4,"https://cdn.yellosolarhub.com/products/inversores/GOODWE-GW20K-ET - AFCI_IMAGE_PRODUCT_600149.png"
"GOODWEGW20KSDT31AFCICRSDIMAGEPRODUCT600453","inversores","GOODWE",20000,,16650,,,"Estimated","estimated",0.4,"https://cdn.yellosolarhub.com/products/inversores/GOODWE-GW20K-SDT-31 - AFCI C- RSD_IMAGE_PRODUCT_600453.png"
"ODEXODEXINVSAJ20000W","inversores","SAJ",20000,,15170,,,"Estimated","estimated",0.4,"https://cdn.yellosolarhub.com/products/inversores/ODEX-ODEX-INV-SAJ-20000W.jpg"
"GOODWEGW17KLVSDTC30AFCIIMAGEPRODUCT600275","inversores","GOODWE",17000,,14490,,,"Estimated","estimated",0.4,"https://cdn.yellosolarhub.com/products/inversores/GOODWE-GW17KLV-SDT-C30 - AFCI_IMAGE_PRODUCT_600275.png"
"GROWATTMAC36KTL3XLAFCIIMAGEPRODUCT600303","inversores","GROWATT",36000,,14016.63,,,"N/A","similar_match",0.7,"https://cdn.yellosolarhub.com/products/inversores/GROWATT-MAC 36KTL3-XL - AFCI_IMAGE_PRODUCT_600303.png"
"GROWATTMAX50KTL3XL2AFCIIMAGEPRODUCT600305","inversores","GROWATT",50000,,14016.63,,,"N/A","similar_match",0.7,"https://cdn.yellosolarhub.com/products/inversores/GROWATT-MAX 50KTL3-XL2 - AFCI_IMAGE_PRODUCT_600305.png"
"GROWATTMAX50KTL3XL2IMAGE","inversores","GROWATT",50000,,14016.63,,,"N/A","similar_match",0.7,"https://cdn.yellosolarhub.com/products/inversores/GROWATT-MAX 50KTL3-XL2_image.webp"
"GROWATTMAX60KTL3XL2IMAGE","inversores","GROWATT",60000,,14016.63,,,"N/A","similar_match",0.7,"https://cdn.yellosolarhub.com/products/inversores/GROWATT-MAX60KTL3-XL 2_image.webp"
"GROWATTMID20KTL3XL2AFCIIMAGEPRODUCT600308","inversores","GROWATT",20000,,14016.63,,,"N/A","similar_match",0.7,"https://cdn.yellosolarhub.com/products/inversores/GROWATT-MID 20KTL3 XL2 - AFCI_IMAGE_PRODUCT_600308.png"
"GROWATTMID50KTL3X2AFCIIMAGEPRODUCT600314","inversores","GROWATT",50000,,14016.63,,,"N/A","similar_match",0.7,"https://cdn.yellosolarhub.com/products/inversores/GROWATT-MID 50KTL3-X2 - AFCI_IMAGE_PRODUCT_600314.png"
"ODEXODEXINVGROWATT100000W","inversores","GROWATT",100000,,14016.63,,,"N/A","similar_match",0.7,"https://cdn.yellosolarhub.com/products/inversores/ODEX-ODEX-INV-GROWATT-100000W.jpg"
"ODEXODEXINVGROWATT10000W1","inversores","GROWATT",10000,,14016.63,,,"N/A","similar_match",0.7,"https://cdn.yellosolarhub.com/products/inversores/ODEX-ODEX-INV-GROWATT-10000W-1.jpg"
"ODEXODEXINVGROWATT10000W","inversores","GROWATT",10000,,14016.63,,,"N/A","similar_match",0.7,"https://cdn.yellosolarhub.com/products/inversores/ODEX-ODEX-INV-GROWATT-10000W.jpg"
"ODEXODEXINVGROWATT125000W","inversores","GROWATT",125000,,14016.63,,,"N/A","similar_match",0.7,"https://cdn.yellosolarhub.com/products/inversores/ODEX-ODEX-INV-GROWATT-125000W.jpg"
"ODEXODEXINVGROWATT15000W","inversores","GROWATT",15000,,14016.63,,,"N/A","similar_match",0.7,"https://cdn.yellosolarhub.com/products/inversores/ODEX-ODEX-INV-GROWATT-15000W.jpg"
"ODEXODEXINVGROWATT20000W","inversores","GROWATT",20000,,14016.63,,,"N/A","similar_match",0.7,"https://cdn.yellosolarhub.com/products/inversores/ODEX-ODEX-INV-GROWATT-20000W.jpg"
"ODEXODEXINVGROWATT25000W","inversores","GROWATT",25000,,14016.63,,,"N/A","similar_match",0.7,"https://cdn.yellosolarhub.com/products/inversores/ODEX-ODEX-INV-GROWATT-25000W.jpg"
"ODEXODEXINVGROWATT3000W1","inversores","GROWATT",3000,,14016.63,,,"N/A","similar_match",0.7,"https://cdn.yellosolarhub.com/products/inversores/ODEX-ODEX-INV-GROWATT-3000W-1.jpg"
"ODEXODEXINVGROWATT3000W","inversores","GROWATT",3000,,14016.63,,,"N/A","similar_match",0.7,"https://cdn.yellosolarhub.com/products/inversores/ODEX-ODEX-INV-GROWATT-3000W.jpg"
"ODEXODEXINVGROWATT3300W","inversores","GROWATT",3300,,14016.63,,,"N/A","similar_match",0.7,"https://cdn.yellosolarhub.com/products/inversores/ODEX-ODEX-INV-GROWATT-3300W.jpg"
"ODEXODEXINVGROWATT4000W","inversores","GROWATT",4000,,14016.63,,,"N/A","similar_match",0.7,"https://cdn.yellosolarhub.com/products/inversores/ODEX-ODEX-INV-GROWATT-4000W.jpg"
"ODEXODEXINVGROWATT50000W","inversores","GROWATT",50000,,14016.63,,,"N/A","similar_match",0.7,"https://cdn.yellosolarhub.com/products/inversores/ODEX-ODEX-INV-GROWATT-50000W.jpg"
"ODEXODEXINVGROWATT5000W","inversores","GROWATT",5000,,14016.63,,,"N/A","similar_match",0.7,"https://cdn.yellosolarhub.com/products/inversores/ODEX-ODEX-INV-GROWATT-5000W.jpg"
"ODEXODEXINVGROWATT6000W1","inversores","GROWATT",6000,,14016.63,,,"N/A","similar_match",0.7,"https://cdn.yellosolarhub.com/products/inversores/ODEX-ODEX-INV-GROWATT-6000W-1.jpg"
"ODEXODEXINVGROWATT6000W","inversores","GROWATT",6000,,14016.63,,,"N/A","similar_match",0.7,"https://cdn.yellosolarhub.com/products/inversores/ODEX-ODEX-INV-GROWATT-6000W.jpg"
"ODEXODEXINVGROWATT75000W","inversores","GROWATT",75000,,14016.63,,,"N/A","similar_match",0.7,"https://cdn.yellosolarhub.com/products/inversores/ODEX-ODEX-INV-GROWATT-75000W.jpg"
"ODEXODEXINVGROWATT8000W1","inversores","GROWATT",8000,,14016.63,,,"N/A","similar_match",0.7,"https://cdn.yellosolarhub.com/products/inversores/ODEX-ODEX-INV-GROWATT-8000W-1.jpg"
"ODEXODEXINVGROWATT8000W","inversores","GROWATT",8000,,14016.63,,,"N/A","similar_match",0.7,"https://cdn.yellosolarhub.com/products/inversores/ODEX-ODEX-INV-GROWATT-8000W.jpg"
"ODEXODEXINVSAJ17000W","inversores","SAJ",17000,,13202,,,"Estimated","estimated",0.4,"https://cdn.yellosolarhub.com/products/inversores/ODEX-ODEX-INV-SAJ-17000W.jpg"
"GOODWEGW15KLVMTIMAGE","inversores","GOODWE",15000,,13050,,,"Estimated","estimated",0.4,"https://cdn.yellosolarhub.com/products/inversores/GOODWE-GW 15KLV-MT_image.jpeg"
"GOODWEGW15KETAFCIIMAGEPRODUCT600348","inversores","GOODWE",15000,,13050,,,"Estimated","estimated",0.4,"https://cdn.yellosolarhub.com/products/inversores/GOODWE-GW15K-ET - AFCI_IMAGE_PRODUCT_600348.png"
"ODEXODEXINVSAJ15000W","inversores","SAJ",15000,,11890,,,"Estimated","estimated",0.4,"https://cdn.yellosolarhub.com/products/inversores/ODEX-ODEX-INV-SAJ-15000W.jpg"
"GOODWEGW12KLVMTIMAGE","inversores","GOODWE",12000,,10890,,,"Estimated","estimated",0.4,"https://cdn.yellosolarhub.com/products/inversores/GOODWE-GW 12KLV-MT_image.jpg"
"GOODWEGW12KLVSDTC30AFCIIMAGE","inversores","GOODWE",12000,,10890,,,"Estimated","estimated",0.4,"https://cdn.yellosolarhub.com/products/inversores/GOODWE-GW 12KLV-SDT-C30 - AFCI_image.png"
